job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance
JG04,1.1180339887498998,PG03,1.1180339887498998,0.648074069840786,RM_type_B,2,1990,Y,1,level_4,3.11,2015,3,2,3,0,4,5,61.67,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731005,RM_type_B,1,1986,Y,0,level_4,0.0,2010,5,3,2,0,6,1,57.01,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.3527749258468702,RM_type_A,2,1988,N,0,level_4,0.0,2011,4,2,3,1,5,1,54.46,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.1180339887498998,RM_type_B,1,1986,Y,0,level_4,0.0,2009,3,2,2,0,2,0,50.27,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1986,N,0,level_4,0.0,2008,3,2,2,0,2,3,44.43,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,1.1180339887498998,RM_type_A,1,1984,Y,2,level_4,0.0,2008,6,4,5,0,3,10,45.04,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1983,N,0,level_4,0.0,2007,5,4,3,0,0,0,46.7,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1990,Y,0,level_4,0.0,2014,3,2,2,0,1,0,44.78,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_B,2,1990,N,0,level_4,0.0,2013,3,2,2,0,2,0,46.09,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1988,N,0,level_4,0.0,2011,3,2,2,1,2,1,14.17,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.47309198626562,RM_type_A,2,1984,Y,1,level_4,0.0,2009,5,3,3,6,5,0,46.62,1.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_A,2,1992,Y,0,level_4,0.0,2014,3,2,3,0,6,0,47.09,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1989,N,0,level_4,3.27,2013,3,2,2,0,3,0,13.61,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1988,Y,1,level_4,3.05,2012,4,3,2,0,3,0,54.11,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,1,1993,Y,0,level_4,3.65,2014,3,2,3,1,3,19,42.58,0.0,1
JG04,0.574456264653803,PG03,0.574456264653803,1.1180339887498998,RM_type_B,1,1988,Y,2,level_4,3.3,2011,5,3,2,0,9,3,75.94,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1991,N,0,level_4,3.64,2014,2,2,2,0,3,0,19.97,0.0,1
JG04,2.82842712474619,PG04,2.34520787991171,1.3527749258468702,RM_type_A,2,1970,Y,2,level_4,2.97,1995,23,12,9,0,4,0,50.14,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1992,N,0,level_4,3.11,2015,3,2,2,0,4,0,45.41,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1989,Y,1,level_4,0.0,2011,5,3,2,0,5,0,54.29,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.58113883008419,RM_type_B,2,1991,N,0,level_4,0.0,2013,3,1,2,0,3,0,47.27,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.0,RM_type_B,2,1982,Y,2,level_4,0.0,2006,5,5,4,0,5,0,54.19,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.8708286933869696,RM_type_B,1,1988,Y,1,level_4,3.3,2011,5,2,2,0,1,3,63.75,0.0,1
JG04,2.3280893453645604,PG04,1.0,0.0,RM_type_A,1,1976,Y,1,level_4,3.1,2002,16,8,8,0,7,3,70.79,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.412310562561766,RM_type_B,1,1987,Y,0,level_4,3.2,2010,6,3,5,0,9,4,62.51,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.5556349186104,RM_type_B,2,1987,N,0,level_4,2.81,2010,2,1,2,0,3,2,111.35,3.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.15325625946708,RM_type_A,2,1991,Y,1,level_4,3.1,2013,2,2,4,0,2,4,40.16,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_A,2,1987,Y,0,level_4,3.29,2012,7,4,3,0,3,0,72.61,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.1916375287813,RM_type_A,2,1988,Y,1,level_4,3.25,2012,3,3,3,0,5,0,13.23,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.648074069840786,RM_type_B,1,1987,Y,1,level_4,3.39,2008,6,3,2,4,13,16,74.63,1.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.1180339887498998,RM_type_A,2,1989,Y,1,level_4,3.13,2013,4,2,2,4,6,0,49.28,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.2828427124746189,RM_type_A,2,1991,Y,0,level_4,3.24,2013,3,2,3,0,3,0,51.78,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,2,1989,Y,0,level_4,3.04,2013,3,3,4,1,6,0,42.36,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_B,1,1988,Y,2,level_4,2.98,2010,5,5,4,0,4,5,45.77,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,1,1991,Y,0,level_4,3.52,2012,5,3,2,0,8,4,79.82,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_C,1,1985,Y,1,level_4,3.46,2011,6,4,3,1,4,0,36.12,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1989,Y,0,level_4,3.14,2012,3,2,2,4,0,0,52.81,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1987,Y,0,level_4,2.85,2010,3,4,3,1,2,2,39.97,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1991,Y,1,level_4,3.12,2014,3,2,2,0,9,2,13.05,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1988,N,0,level_4,3.41,2013,3,2,2,0,0,0,13.0,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.5,RM_type_A,2,1989,N,0,level_4,3.01,2012,3,2,5,0,5,0,101.46,1.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.6822603841260702,RM_type_A,2,1987,N,0,level_4,3.22,2010,5,2,3,4,6,1,63.56,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,1,1990,Y,2,level_4,3.45,2012,4,6,4,0,0,0,53.36,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,1.5,RM_type_B,2,1981,Y,1,level_4,3.12,2012,6,3,2,0,3,0,51.94,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,1.47309198626562,RM_type_B,1,1988,Y,0,level_4,3.48,2011,2,1,2,0,5,0,13.27,0.0,1
JG04,1.0392304845413298,PG03,1.0392304845413298,1.7549928774784198,RM_type_B,2,1988,N,0,level_4,3.39,2012,3,1,2,0,0,2,97.68,2.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_B,2,1985,N,0,level_4,3.05,2008,3,2,2,2,3,3,16.89,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_A,2,1988,N,0,level_4,3.23,2011,3,2,3,3,5,1,100.72,3.0,1
JG04,1.1916375287813,PG03,1.1916375287813,0.0,RM_type_A,2,1986,Y,1,level_4,3.05,2009,6,4,3,2,6,8,41.39,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,1,1984,Y,2,level_4,2.79,2007,6,4,2,2,8,0,54.13,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.3527749258468702,RM_type_A,2,1988,Y,1,level_4,3.85,2011,6,2,3,7,7,0,55.56,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.4142135623731005,RM_type_A,2,1984,Y,1,level_4,2.9,2009,6,4,2,3,3,1,46.22,2.0,1
JG03,1.6062378404209,PG01,1.6062378404209,1.22474487139159,RM_type_A,2,1988,Y,1,level_4,3.18,2011,3,2,1,0,0,0,33.72,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.3527749258468702,RM_type_B,2,1986,Y,1,level_4,2.67,2010,5,4,3,0,5,0,71.48,2.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_B,2,1986,N,0,level_4,3.6,2014,3,3,3,0,0,1,47.39,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.22474487139159,RM_type_B,2,1986,Y,0,level_4,3.15,2010,5,5,5,0,6,1,75.56,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,0.5,RM_type_A,2,1991,N,0,level_4,3.37,2017,3,3,4,0,5,0,55.49,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,0.707106781186548,RM_type_A,2,1986,Y,2,level_4,3.08,2004,5,5,3,2,0,0,42.21,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1990,Y,0,level_4,3.25,2012,3,3,2,0,6,5,22.54,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.58113883008419,RM_type_B,1,1987,Y,2,level_4,3.61,2009,5,2,2,1,5,0,42.26,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.22474487139159,RM_type_A,2,1991,Y,1,level_4,3.08,2012,3,2,3,0,1,0,58.11,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,3.65,2010,3,3,2,0,3,0,51.47,0.0,1
JG04,0.5,PG03,0.5,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,3.11,2010,5,4,4,4,0,0,39.42,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_A,2,1986,Y,1,level_4,3.03,2011,4,4,3,0,3,0,55.58,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_B,2,1988,Y,0,level_4,3.01,2010,5,3,5,0,2,0,54.56,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,1,1990,Y,1,level_4,0.0,2013,3,2,3,0,3,4,44.24,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.15325625946708,RM_type_B,1,1986,N,0,level_4,0.0,2011,2,2,2,0,1,1,34.43,0.0,1
JG04,1.15325625946708,PG03,1.15325625946708,1.4142135623731005,RM_type_A,1,1988,N,0,level_4,2.91,2012,5,3,3,0,1,0,47.97,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1986,Y,2,level_4,0.0,2011,2,2,2,0,3,1,26.27,0.0,1
JG04,1.15325625946708,PG03,1.15325625946708,1.3527749258468702,RM_type_B,2,1984,Y,2,level_4,3.14,2011,5,3,2,0,2,0,65.14,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.0816653826392,RM_type_A,2,1989,Y,0,level_4,3.69,2011,5,4,2,2,2,0,48.43,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.5556349186104,RM_type_A,2,1988,Y,1,level_4,3.07,2010,5,2,2,1,3,0,50.35,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.648074069840786,RM_type_A,2,1986,Y,0,level_4,0.0,2010,4,3,2,0,2,1,50.92,0.0,1
JG04,1.6822603841260702,PG03,1.6822603841260702,1.58113883008419,RM_type_A,1,1988,Y,2,level_4,3.32,2010,6,4,4,5,10,0,47.67,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,1,1993,Y,1,level_4,0.0,2014,3,2,2,0,3,0,48.4,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.0,RM_type_B,2,1990,N,0,level_4,2.97,2012,4,3,2,0,3,0,53.05,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,1.58113883008419,RM_type_B,2,1989,Y,1,level_4,3.01,2013,3,2,2,0,3,0,42.88,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1990,Y,0,level_4,3.26,2013,4,2,2,2,5,2,55.97,0.0,1
JG04,1.4422205101856005,PG03,1.4422205101856005,1.1180339887498998,RM_type_A,1,1992,Y,0,level_4,2.99,2014,3,2,4,0,4,0,65.63,0.0,1
JG04,2.82842712474619,PG04,2.12132034355964,1.3527749258468702,RM_type_A,2,1980,Y,2,level_4,3.21,2003,14,9,4,5,1,1,52.19,0.0,1
JG04,1.6822603841260702,PG03,1.6822603841260702,1.3527749258468702,RM_type_B,1,1983,Y,3,level_4,3.06,2005,6,6,6,1,11,3,31.32,0.0,1
JG05,0.5,PG05,0.5,0.648074069840786,RM_type_A,2,1975,Y,2,level_4,3.28,2000,18,12,11,13,5,0,75.38,0.0,1
JG04,2.82842712474619,PG03,1.73205080756888,0.707106781186548,RM_type_A,2,1974,Y,3,level_4,3.19,1999,18,7,9,10,5,1,111.68,2.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.4142135623731005,RM_type_A,1,1985,Y,2,level_4,0.0,2007,7,4,4,0,2,2,66.41,0.0,1
JG04,1.4422205101856005,PG03,1.4422205101856005,1.1180339887498998,RM_type_A,2,1988,Y,1,level_4,0.0,2010,6,3,4,0,2,0,89.57,1.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,0.0,2012,4,2,5,0,2,0,71.25,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1981,Y,1,level_4,2.94,2007,6,4,4,0,2,0,76.23,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,1.5556349186104,RM_type_A,1,1981,Y,1,level_4,3.21,2003,6,4,3,4,0,0,73.18,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,Y,0,level_4,3.01,2009,4,3,3,4,2,0,79.2,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_A,2,1989,Y,1,level_4,3.01,2012,3,2,3,1,10,0,69.14,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,1,1989,Y,3,level_4,3.32,2012,5,3,3,4,1,0,85.19,1.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1988,Y,3,level_4,3.12,2010,6,4,3,1,5,0,87.43,3.0,1
JG04,2.82842712474619,PG04,2.0,1.5556349186104,RM_type_A,2,1978,Y,1,level_4,0.0,2001,16,10,10,0,5,0,110.6,3.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_B,2,1990,N,0,level_4,3.48,2013,3,2,4,0,5,0,109.66,3.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.0,RM_type_A,2,1986,Y,1,level_4,2.87,2010,3,2,2,0,5,0,70.83,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.3527749258468702,RM_type_B,2,1988,Y,0,level_4,3.28,2015,2,2,2,0,2,2,81.0,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.84932420089069,RM_type_B,2,1987,Y,0,level_4,0.0,2011,6,3,3,0,2,0,62.95,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_A,1,1990,Y,2,level_4,0.0,2012,4,3,3,0,3,2,76.45,0.0,1
JG04,1.6340134638368202,PG03,1.6340134638368202,0.707106781186548,RM_type_B,1,1985,Y,1,level_4,0.0,2009,6,4,4,0,5,0,93.1,1.0,1
JG04,2.82842712474619,PG04,1.73205080756888,1.1916375287813,RM_type_A,2,1983,Y,2,level_4,2.98,2016,17,10,7,11,1,0,118.67,3.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.6822603841260702,RM_type_C,1,1988,N,0,level_4,3.38,2010,3,1,4,0,6,0,75.53,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.574456264653803,RM_type_A,2,1989,N,0,level_4,3.25,2011,4,2,3,2,6,0,117.75,3.0,1
JG05,1.0,PG05,1.0,1.22474487139159,RM_type_A,2,1979,Y,2,level_4,2.95,2003,13,9,9,0,0,2,112.35,3.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_B,2,1988,Y,0,level_4,2.89,2012,4,4,4,0,1,0,117.56,1.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_A,2,1985,Y,3,level_4,3.21,2008,6,3,3,0,4,0,103.96,2.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_A,1,1986,N,0,level_4,3.1,2009,5,3,4,0,5,4,112.12,2.0,1
JG04,1.1916375287813,PG03,1.1916375287813,1.22474487139159,RM_type_A,1,1985,Y,1,level_4,3.52,2008,6,3,4,0,3,22,106.18,3.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.22474487139159,RM_type_A,1,1987,Y,2,level_4,0.0,2009,6,4,3,0,3,0,118.9,3.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.648074069840786,RM_type_A,2,1976,Y,4,level_4,0.0,2003,6,3,4,0,0,0,114.74,3.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1976,Y,1,level_4,0.0,2003,7,5,6,15,3,9,125.72,3.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1988,Y,2,level_4,3.48,2010,6,4,4,0,3,1,84.86,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.412310562561766,RM_type_C,2,1991,Y,0,level_4,3.55,2012,5,3,3,0,5,13,78.37,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.8708286933869696,RM_type_C,1,1984,N,0,level_4,3.01,2007,7,2,4,0,3,0,88.78,3.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.0,RM_type_A,2,1987,N,0,level_4,3.77,2011,5,3,3,0,0,0,82.18,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,0.8660254037844392,RM_type_A,2,1990,Y,0,level_4,3.34,2013,2,3,4,0,7,0,64.5,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.1916375287813,RM_type_B,2,1987,Y,2,level_4,3.32,2010,6,5,5,3,3,0,105.86,2.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.1916375287813,RM_type_A,2,1991,Y,0,level_4,3.25,2013,3,3,3,0,0,0,83.97,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.1180339887498998,RM_type_A,2,1987,Y,1,level_4,3.37,2009,6,3,3,0,6,0,68.32,0.0,1
JG04,1.6062378404209,PG03,1.6062378404209,1.1180339887498998,RM_type_A,2,1985,Y,2,level_4,3.09,2007,6,4,5,0,2,2,93.42,1.0,1
JG05,2.82842712474619,PG06,2.44948974278318,1.1180339887498998,RM_type_A,2,1965,Y,2,level_4,2.7,1990,29,10,6,0,0,0,112.64,3.0,1
JG04,1.6583123951777,PG03,1.6583123951777,0.707106781186548,RM_type_A,2,1986,Y,1,level_4,2.91,2008,5,3,4,0,1,3,104.15,1.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,0.412310562561766,RM_type_A,1,1986,N,0,level_4,3.56,2009,6,5,4,0,13,1,72.09,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,1.1180339887498998,RM_type_B,1,1989,Y,1,level_4,3.05,2011,3,2,2,0,4,0,80.01,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1988,Y,0,level_4,3.13,2012,2,2,3,0,4,0,66.12,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_B,1,1988,Y,1,level_4,0.0,2010,5,3,3,0,3,0,81.7,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,1.5556349186104,RM_type_B,1,1988,Y,0,level_4,3.02,2010,4,2,2,0,2,5,68.08,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.1180339887498998,RM_type_B,2,1990,Y,1,level_4,2.99,2013,2,2,3,0,3,5,78.46,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,0.0,2012,4,3,3,2,3,0,86.92,1.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1984,Y,2,level_4,3.15,2015,6,2,2,8,14,2,92.5,3.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1984,Y,0,level_4,0.0,2011,5,2,3,0,5,0,113.6,3.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.1916375287813,RM_type_A,2,1985,Y,0,level_4,3.0,2009,3,3,2,0,4,0,63.18,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_B,2,1987,Y,2,level_4,2.83,2011,5,4,3,0,13,0,78.93,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.3228756555323,RM_type_A,2,1987,N,0,level_4,2.89,2009,6,3,2,0,3,2,82.29,0.0,1
JG03,2.21810730128188,PG01,2.21810730128188,0.0,RM_type_A,2,1984,N,0,level_4,2.8,2009,5,3,2,0,1,0,82.64,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.9591663046625442,RM_type_A,1,1983,Y,2,level_4,3.24,2007,7,6,5,0,3,2,91.14,3.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1986,Y,1,level_4,0.0,2010,5,3,3,7,3,3,68.68,0.0,1
JG04,2.82842712474619,PG04,2.12132034355964,1.22474487139159,RM_type_A,2,1980,Y,1,level_4,3.1,2003,15,7,7,5,0,0,100.77,1.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1983,Y,1,level_4,3.21,2007,6,4,3,1,6,0,73.58,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_A,2,1985,Y,2,level_4,0.0,2006,5,3,2,0,2,1,35.21,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.22474487139159,RM_type_A,2,1985,Y,1,level_4,3.1,2006,6,4,3,0,8,1,81.2,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.1180339887498998,RM_type_A,2,1987,Y,0,level_4,3.09,2013,7,5,4,0,3,0,98.13,2.0,1
JG04,1.5,PG03,1.5,1.22474487139159,RM_type_A,1,1981,Y,1,level_4,3.33,2004,7,4,3,5,3,2,80.04,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1984,Y,3,level_4,3.12,2006,6,3,3,14,3,0,102.16,3.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,1,1986,Y,2,level_4,3.61,2008,7,3,3,0,3,0,115.21,3.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1988,Y,2,level_4,2.96,2011,5,3,2,3,3,1,84.17,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.5556349186104,RM_type_B,2,1986,Y,0,level_4,3.12,2008,4,2,3,0,2,3,94.77,3.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.5556349186104,RM_type_A,1,1985,Y,2,level_4,3.1,2008,6,3,5,0,4,2,60.53,0.0,1
JG04,1.4142135623731005,PG03,1.4142135623731005,1.58113883008419,RM_type_A,2,1985,Y,2,level_4,2.83,2007,6,3,3,4,9,0,97.35,3.0,1
JG04,1.6583123951777,PG03,1.6583123951777,0.648074069840786,RM_type_B,1,1982,Y,1,level_4,3.39,2006,6,5,4,0,3,1,67.91,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1984,Y,2,level_4,3.53,2007,7,6,5,6,3,0,71.89,0.0,1
JG04,1.15325625946708,PG03,1.15325625946708,0.707106781186548,RM_type_A,2,1984,Y,2,level_4,2.83,2009,6,4,5,5,3,0,106.02,3.0,1
JG04,1.5556349186104,PG03,1.5556349186104,1.22474487139159,RM_type_A,1,1992,Y,1,level_4,3.11,2013,5,2,2,2,3,0,109.83,3.0,1
JG04,2.82842712474619,PG04,1.8708286933869696,1.22474487139159,RM_type_A,2,1977,Y,3,level_4,0.0,2002,16,8,7,0,1,0,81.38,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,0.0,2014,3,2,4,0,4,0,91.07,2.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.52643375224737,RM_type_A,2,1986,Y,1,level_4,0.0,2009,5,3,2,0,1,0,54.24,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1987,Y,2,level_4,3.31,2009,4,3,3,6,9,1,81.51,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,3.17,2010,5,4,4,1,7,2,92.66,3.0,1
JG04,2.34520787991171,PG04,1.58113883008419,1.22474487139159,RM_type_A,2,1982,Y,2,level_4,3.35,2005,13,8,7,4,5,0,92.8,2.0,1
JG04,2.25388553391693,PG04,1.4142135623731005,1.3228756555323,RM_type_A,1,1978,Y,3,level_4,0.0,2002,16,9,8,1,4,0,78.63,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.5556349186104,RM_type_A,2,1983,Y,0,level_4,2.85,2006,7,3,4,0,4,0,68.73,0.0,1
JG04,1.1916375287813,PG03,1.1916375287813,0.2828427124746189,RM_type_B,1,1990,Y,1,level_4,3.2,2014,3,3,3,0,3,3,67.24,0.0,1
JG05,1.29228479833201,PG05,1.29228479833201,0.91104335791443,RM_type_A,2,1981,Y,2,level_4,3.7,2004,15,9,7,2,3,0,72.44,0.0,1
JG05,2.7073972741361803,PG06,2.82842712474619,0.707106781186548,RM_type_A,1,1968,Y,3,level_4,3.22,2004,31,9,6,4,2,0,86.84,2.0,1
JG04,2.30867927612304,PG04,1.4142135623731005,1.5556349186104,RM_type_A,1,1978,Y,2,level_4,3.54,2003,16,9,7,1,1,0,79.81,0.0,1
JG05,0.8660254037844392,PG05,0.8660254037844392,1.22474487139159,RM_type_A,2,1979,Y,2,level_4,2.81,2003,15,10,8,0,3,7,87.42,3.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1986,Y,1,level_4,3.12,2008,6,3,3,0,6,0,98.34,1.0,1
JG05,0.9591663046625442,PG05,0.9591663046625442,0.707106781186548,RM_type_A,2,1981,Y,3,level_4,3.54,2004,14,10,8,0,3,2,75.05,0.0,1
